tile_path,class,source_image
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_13_1408_1280.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_13.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_13_384_1408.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_13.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_13_512_1408.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_13.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_13_640_1408.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_13.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_13_768_1408.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_13.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_13_896_1408.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_13.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_13_1024_1408.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_13.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_13_1152_1408.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_13.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_13_1280_1408.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_13.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_13_1408_1408.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_13.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_13_384_1536.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_13.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_13_512_1536.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_13.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_13_640_1536.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_13.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_13_768_1536.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_13.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_13_896_1536.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_13.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_13_1024_1536.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_13.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_13_1152_1536.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_13.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_13_1280_1536.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_13.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_13_1408_1536.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_13.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_13_384_1664.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_13.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_13_512_1664.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_13.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_13_640_1664.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_13.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_13_768_1664.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_13.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_13_896_1664.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_13.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_13_1024_1664.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_13.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_13_1152_1664.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_13.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_13_1280_1664.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_13.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_13_1408_1664.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_13.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_13_384_1792.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_13.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_13_512_1792.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_13.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_13_640_1792.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_13.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_13_768_1792.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_13.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_13_896_1792.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_13.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_13_1024_1792.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_13.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_13_1152_1792.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_13.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_13_1280_1792.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_13.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_13_1408_1792.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_13.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_13_384_1920.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_13.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_13_512_1920.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_13.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_13_640_1920.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_13.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_13_768_1920.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_13.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_13_896_1920.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_13.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_13_1024_1920.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_13.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_13_1152_1920.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_13.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_13_1280_1920.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_13.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_13_1408_1920.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_13.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_13_384_2048.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_13.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_13_512_2048.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_13.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_13_640_2048.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_13.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_13_768_2048.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_13.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_13_896_2048.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_13.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_13_1024_2048.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_13.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_13_1152_2048.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_13.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_13_1280_2048.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_13.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_13_1408_2048.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_13.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\background\DM_Wilson_14_bg_0_0.png,background,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_14.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\background\DM_Wilson_14_bg_128_0.png,background,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_14.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\background\DM_Wilson_14_bg_256_0.png,background,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_14.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_14_256_512.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_14.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_14_384_512.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_14.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_14_512_512.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_14.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_14_640_512.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_14.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_14_768_512.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_14.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_14_896_512.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_14.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_14_1024_512.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_14.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_14_1152_512.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_14.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_14_1280_512.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_14.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_14_1408_512.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_14.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_14_128_640.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_14.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_14_256_640.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_14.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_14_384_640.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_14.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_14_512_640.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_14.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_14_640_640.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_14.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_14_768_640.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_14.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_14_896_640.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_14.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_14_1024_640.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_14.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_14_1152_640.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_14.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_14_1280_640.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_14.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_14_1408_640.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_14.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_14_128_768.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_14.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_14_256_768.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_14.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_14_384_768.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_14.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_14_512_768.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_14.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_14_640_768.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_14.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_14_768_768.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_14.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_14_896_768.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_14.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_14_1024_768.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_14.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_14_1152_768.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_14.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_14_1280_768.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_14.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_14_1408_768.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_14.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_14_128_896.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_14.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_14_256_896.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_14.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_14_384_896.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_14.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_14_512_896.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_14.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_14_640_896.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_14.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_14_768_896.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_14.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_14_896_896.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_14.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_14_1024_896.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_14.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_14_1152_896.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_14.png
C:\Users\chinn\Downloads\echotrace_prototype\data_prepared\tiles\shipwreck\DM_Wilson_14_1280_896.png,shipwreck,C:\Users\chinn\Downloads\echotrace_prototype\data\AI4Shipwrecks\train\images\DM_Wilson_14.png
